  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.347,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,
